1/11/2019,E - Camelback - Echo Canyon Trail,859,66,0,Ideal
1/11/2019,E - Papago - Hole In The Rock,361,66,0,Ideal
1/11/2019,E - PMP - Piestewa Summit Trail,975,66,0,Ideal
1/11/2019,N - Lookout Mountain - 306 - North Side TH,448,66,0,Ideal
1/11/2019,South Mountain-Mormon Trail,363,66,0,Ideal
1/11/2019,"South Mountain-Pima Dirt Rd. ",758,66,0,Ideal
1/12/2019,E - Camelback - Echo Canyon Trail,1314,69,1,Ideal
1/12/2019,E - Papago - Hole In The Rock,271,69,1,Ideal
1/12/2019,E - PMP - Piestewa Summit Trail,1537,69,1,Ideal
1/12/2019,N - Lookout Mountain - 306 - North Side TH,721,69,1,Ideal
1/12/2019,South Mountain-Mormon Trail,1284,69,1,Ideal
1/12/2019,"South Mountain-Pima Dirt Rd. ",1565,69,1,Ideal
1/13/2019,E - Camelback - Echo Canyon Trail,1044,63,1,Ideal
1/13/2019,E - Papago - Hole In The Rock,305,63,1,Ideal
1/13/2019,E - PMP - Piestewa Summit Trail,1391,63,1,Ideal
1/13/2019,N - Lookout Mountain - 306 - North Side TH,748,63,1,Ideal
1/13/2019,South Mountain-Mormon Trail,1022,63,1,Ideal
1/13/2019,"South Mountain-Pima Dirt Rd. ",1479,63,1,Ideal
1/14/2019,E - Camelback - Echo Canyon Trail,807,70,0,Ideal
1/14/2019,E - Papago - Hole In The Rock,142,70,0,Ideal
1/14/2019,E - PMP - Piestewa Summit Trail,848,70,0,Ideal
1/14/2019,South Mountain-Mormon Trail,358,70,0,Ideal
1/14/2019,"South Mountain-Pima Dirt Rd. ",618,70,0,Ideal
1/15/2019,E - Camelback - Echo Canyon Trail,393,65,0,Ideal
1/15/2019,E - Papago - Hole In The Rock,112,65,0,Ideal
1/15/2019,E - PMP - Piestewa Summit Trail,474,65,0,Ideal
1/15/2019,South Mountain-Mormon Trail,196,65,0,Ideal
1/15/2019,"South Mountain-Pima Dirt Rd. ",466,65,0,Ideal
1/16/2019,E - Camelback - Echo Canyon Trail,672,69,0,Ideal
1/16/2019,E - Papago - Hole In The Rock,285,69,0,Ideal
1/16/2019,E - PMP - Piestewa Summit Trail,883,69,0,Ideal
1/16/2019,N - Lookout Mountain - 306 - North Side TH,383,69,0,Ideal
1/16/2019,South Mountain-Mormon Trail,353,69,0,Ideal
1/16/2019,"South Mountain-Pima Dirt Rd. ",787,69,0,Ideal
1/17/2019,E - Camelback - Echo Canyon Trail,802,69,0,Ideal
1/17/2019,E - Papago - Hole In The Rock,226,69,0,Ideal
1/17/2019,N - Lookout Mountain - 306 - North Side TH,414,69,0,Ideal
1/17/2019,South Mountain-Mormon Trail,362,69,0,Ideal
1/17/2019,"South Mountain-Pima Dirt Rd. ",706,69,0,Ideal
1/18/2019,E - Camelback - Echo Canyon Trail,1030,70,0,Ideal
1/18/2019,E - Papago - Hole In The Rock,483,70,0,Ideal
1/18/2019,N - Lookout Mountain - 306 - North Side TH,397,70,0,Ideal
1/18/2019,South Mountain-Mormon Trail,479,70,0,Ideal
1/18/2019,"South Mountain-Pima Dirt Rd. ",779,70,0,Ideal
1/19/2019,E - Camelback - Echo Canyon Trail,1529,71,1,Ideal
1/19/2019,E - Papago - Hole In The Rock,975,71,1,Ideal
1/19/2019,N - Lookout Mountain - 306 - North Side TH,796,71,1,Ideal
1/19/2019,South Mountain-Mormon Trail,1324,71,1,Ideal
1/19/2019,"South Mountain-Pima Dirt Rd. ",1771,71,1,Ideal
1/20/2019,E - Camelback - Echo Canyon Trail,1333,74,1,Ideal
1/20/2019,E - Papago - Hole In The Rock,319,74,1,Ideal
1/20/2019,N - Lookout Mountain - 306 - North Side TH,848,74,1,Ideal
1/20/2019,South Mountain-Mormon Trail,1197,74,1,Ideal
1/20/2019,"South Mountain-Pima Dirt Rd. ",1601,74,1,Ideal
1/21/2019,E - Camelback - Echo Canyon Trail,1032,68,0,Ideal
1/21/2019,E - Papago - Hole In The Rock,293,68,0,Ideal
1/21/2019,N - Lookout Mountain - 306 - North Side TH,554,68,0,Ideal
1/21/2019,South Mountain-Mormon Trail,1146,68,0,Ideal
1/21/2019,"South Mountain-Pima Dirt Rd. ",1417,68,0,Ideal
1/22/2019,E - Camelback - Echo Canyon Trail,722,64,0,Ideal
1/22/2019,E - Papago - Hole In The Rock,163,64,0,Ideal
1/22/2019,E - PMP - Piestewa Summit Trail,846,64,0,Ideal
